,Country or Area,Year,Sex,Educational attainment,Education by Sex,Literacy,Literacy by Sex,Marital status,Employment Status By Marital Status and Sex
2316,Singapore,2000,Male,Primary education or less,0.1335442754507109,Literate,0.4760297118209914,Married,0.8140386740618142
2317,Singapore,2000,Male,Primary education or less,0.1335442754507109,Literate,0.4760297118209914,Widowed and not remarried,0.3291262565873964
2318,Singapore,2010,Female,Bachelor or equivalent,0.1810245207452787,Literate,0.4795772226207664,,
2319,Singapore,2010,Female,High school or equivalent,0.1497130443917735,Literate,0.4795772226207664,,
2320,Singapore,2010,Female,Middle school or equivalent,0.0502348603573849,Literate,0.4795772226207664,,
2321,Singapore,2010,Female,No education,0.095209467520338,Literate,0.4795772226207664,,
2322,Singapore,2010,Female,Primary education or less,0.0364242222769078,Literate,0.4795772226207664,,
2323,Singapore,2010,Male,Bachelor or equivalent,0.1951028305565989,Literate,0.4789963641609042,,
2324,Singapore,2010,Male,High school or equivalent,0.1503099091786939,Literate,0.4789963641609042,,
2325,Singapore,2010,Male,Middle school or equivalent,0.0514095219181413,Literate,0.4789963641609042,,
2326,Singapore,2010,Male,No education,0.0574940169611775,Literate,0.4789963641609042,,
2327,Singapore,2010,Male,Primary education or less,0.0330776060937052,Literate,0.4789963641609042,,
2328,Singapore,2020,Female,Bachelor or equivalent,0.2450979767790352,Literate,0.4974072683214935,,
2329,Singapore,2020,Female,High school or equivalent,0.1366086514046766,Literate,0.4974072683214935,,
2330,Singapore,2020,Female,Middle school or equivalent,0.0412716315367474,Literate,0.4974072683214935,,
2331,Singapore,2020,Female,No education,0.0679004011542339,Literate,0.4974072683214935,,
2332,Singapore,2020,Female,Primary education or less,0.0298786347636858,Literate,0.4974072683214935,,
2333,Singapore,2020,Male,Bachelor or equivalent,0.2411771861122557,Literate,0.4739112247054358,,
2334,Singapore,2020,Male,High school or equivalent,0.133242560432653,Literate,0.4739112247054358,,
2335,Singapore,2020,Male,Middle school or equivalent,0.0409261383284752,Literate,0.4739112247054358,,
2336,Singapore,2020,Male,No education,0.0383971917293065,Literate,0.4739112247054358,,
2337,Singapore,2020,Male,Primary education or less,0.0254996277589304,Literate,0.4739112247054358,,
2338,Slovakia,2001,Female,Bachelor or equivalent,0.045438396795086,Literate,0.5179357219353402,,
2339,Slovakia,2001,Female,High school or equivalent,0.2989388630876279,Literate,0.5179357219353402,,
2340,Slovakia,2001,Female,Middle school or equivalent,0.1671568776396949,Literate,0.5179357219353402,,
2341,Slovakia,2001,Female,No education,0.0094427161365267,Literate,0.5179357219353402,,
2342,Slovakia,2001,Male,Bachelor or equivalent,0.0535053746350881,Literate,0.4820642780646598,,
2343,Slovakia,2001,Male,High school or equivalent,0.3186290298076631,Literate,0.4820642780646598,,
2344,Slovakia,2001,Male,Middle school or equivalent,0.0971307231858415,Literate,0.4820642780646598,,
2345,Slovakia,2001,Male,No education,0.0097580187124716,Literate,0.4820642780646598,,
2346,Slovakia,2011,Female,Bachelor or equivalent,0.0902933791088934,,,,
2347,Slovakia,2011,Female,High school or equivalent,0.1971159495330788,,,,
2348,Slovakia,2011,Female,Middle school or equivalent,0.1156751332887924,,,,
2349,Slovakia,2011,Female,No education,0.0021521818518952,,,,
2350,Slovakia,2011,Female,Primary education or less,0.1134654452102633,,,,
2351,Slovakia,2011,Male,Bachelor or equivalent,0.079048421374838,,,,
2352,Slovakia,2011,Male,High school or equivalent,0.1643546069392809,,,,
2353,Slovakia,2011,Male,Middle school or equivalent,0.1659781390305854,,,,
2354,Slovakia,2011,Male,No education,0.0023960173089214,,,,
2355,Slovakia,2011,Male,Primary education or less,0.0695207263534509,,,,
2356,Slovenia,2002,Female,High school or equivalent,0.0687884245602386,,,Single (never married),0.3631698357821953
2357,Slovenia,2002,Female,High school or equivalent,0.0687884245602386,,,Married,0.5512989453463931
2358,Slovenia,2002,Female,High school or equivalent,0.0687884245602386,,,Widowed and not remarried,0.1960986093782727
2359,Slovenia,2002,Female,High school or equivalent,0.0687884245602386,,,Divorced and not remarried,0.1451891802873728
2360,Slovenia,2002,Female,Middle school or equivalent,0.2484940753545786,,,Single (never married),0.3631698357821953
2361,Slovenia,2002,Female,Middle school or equivalent,0.2484940753545786,,,Married,0.5512989453463931
2362,Slovenia,2002,Female,Middle school or equivalent,0.2484940753545786,,,Widowed and not remarried,0.1960986093782727
2363,Slovenia,2002,Female,Middle school or equivalent,0.2484940753545786,,,Divorced and not remarried,0.1451891802873728
2364,Slovenia,2002,Female,Primary education or less,0.1989159332662123,,,Single (never married),0.3631698357821953
2365,Slovenia,2002,Female,Primary education or less,0.1989159332662123,,,Married,0.5512989453463931
2366,Slovenia,2002,Female,Primary education or less,0.1989159332662123,,,Widowed and not remarried,0.1960986093782727
2367,Slovenia,2002,Female,Primary education or less,0.1989159332662123,,,Divorced and not remarried,0.1451891802873728
2368,Slovenia,2002,Male,High school or equivalent,0.0609075922965889,,,Single (never married),0.4994638536955693
2369,Slovenia,2002,Male,High school or equivalent,0.0609075922965889,,,Married,0.6469729368444158
2370,Slovenia,2002,Male,High school or equivalent,0.0609075922965889,,,Widowed and not remarried,0.8407965031568723
2371,Slovenia,2002,Male,High school or equivalent,0.0609075922965889,,,Divorced and not remarried,0.0733499883801998
2372,Slovenia,2002,Male,Middle school or equivalent,0.2938655488283835,,,Single (never married),0.4994638536955693
2373,Slovenia,2002,Male,Middle school or equivalent,0.2938655488283835,,,Married,0.6469729368444158
2374,Slovenia,2002,Male,Middle school or equivalent,0.2938655488283835,,,Widowed and not remarried,0.8407965031568723
2375,Slovenia,2002,Male,Middle school or equivalent,0.2938655488283835,,,Divorced and not remarried,0.0733499883801998
2376,Slovenia,2002,Male,Primary education or less,0.1290284256939978,,,Single (never married),0.4994638536955693
2377,Slovenia,2002,Male,Primary education or less,0.1290284256939978,,,Married,0.6469729368444158
2378,Slovenia,2002,Male,Primary education or less,0.1290284256939978,,,Widowed and not remarried,0.8407965031568723
2379,Slovenia,2002,Male,Primary education or less,0.1290284256939978,,,Divorced and not remarried,0.0733499883801998
2380,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Single (never married),0.3667757029758433
2381,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Single (never married),0.311878916594562
2382,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Single (never married),0.3130485702630505
2383,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Married,0.4826363903556335
2384,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Married,0.4829888333316429
2385,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Married,0.485433305640644
2386,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Widowed and not remarried,0.0519812418818845
2387,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Widowed and not remarried,0.0513279642877963
2388,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Widowed and not remarried,0.0511783561143312
2389,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Divorced and not remarried,0.4840507744417771
2390,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Divorced and not remarried,0.4212974226140217
2391,Slovenia,2015,Female,Bachelor or equivalent,0.123779970475911,,,Divorced and not remarried,0.418274558836066
2392,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Single (never married),0.3667757029758433
2393,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Single (never married),0.311878916594562
2394,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Single (never married),0.3130485702630505
2395,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Married,0.4826363903556335
2396,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Married,0.4829888333316429
2397,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Married,0.485433305640644
2398,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Widowed and not remarried,0.0519812418818845
2399,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Widowed and not remarried,0.0513279642877963
2400,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Widowed and not remarried,0.0511783561143312
2401,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Divorced and not remarried,0.4840507744417771
2402,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Divorced and not remarried,0.4212974226140217
2403,Slovenia,2015,Female,High school or equivalent,0.2297812305949627,,,Divorced and not remarried,0.418274558836066
2404,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Single (never married),0.3667757029758433
2405,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Single (never married),0.311878916594562
2406,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Single (never married),0.3130485702630505
2407,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Married,0.4826363903556335
2408,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Married,0.4829888333316429
2409,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Married,0.485433305640644
2410,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Widowed and not remarried,0.0519812418818845
2411,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Widowed and not remarried,0.0513279642877963
2412,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Widowed and not remarried,0.0511783561143312
2413,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Divorced and not remarried,0.4840507744417771
2414,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Divorced and not remarried,0.4212974226140217
2415,Slovenia,2015,Female,Middle school or equivalent,0.1318308574496009,,,Divorced and not remarried,0.418274558836066
2416,Slovenia,2015,Female,No education,0.0016450922457186,,,Single (never married),0.3667757029758433
2417,Slovenia,2015,Female,No education,0.0016450922457186,,,Single (never married),0.311878916594562
2418,Slovenia,2015,Female,No education,0.0016450922457186,,,Single (never married),0.3130485702630505
2419,Slovenia,2015,Female,No education,0.0016450922457186,,,Married,0.4826363903556335
2420,Slovenia,2015,Female,No education,0.0016450922457186,,,Married,0.4829888333316429
2421,Slovenia,2015,Female,No education,0.0016450922457186,,,Married,0.485433305640644
2422,Slovenia,2015,Female,No education,0.0016450922457186,,,Widowed and not remarried,0.0519812418818845
2423,Slovenia,2015,Female,No education,0.0016450922457186,,,Widowed and not remarried,0.0513279642877963
2424,Slovenia,2015,Female,No education,0.0016450922457186,,,Widowed and not remarried,0.0511783561143312
2425,Slovenia,2015,Female,No education,0.0016450922457186,,,Divorced and not remarried,0.4840507744417771
2426,Slovenia,2015,Female,No education,0.0016450922457186,,,Divorced and not remarried,0.4212974226140217
2427,Slovenia,2015,Female,No education,0.0016450922457186,,,Divorced and not remarried,0.418274558836066
2428,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Single (never married),0.3667757029758433
2429,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Single (never married),0.311878916594562
2430,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Single (never married),0.3130485702630505
2431,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Married,0.4826363903556335
2432,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Married,0.4829888333316429
2433,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Married,0.485433305640644
2434,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Widowed and not remarried,0.0519812418818845
2435,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Widowed and not remarried,0.0513279642877963
2436,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Widowed and not remarried,0.0511783561143312
2437,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Divorced and not remarried,0.4840507744417771
2438,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Divorced and not remarried,0.4212974226140217
2439,Slovenia,2015,Female,Primary education or less,0.0207305506083372,,,Divorced and not remarried,0.418274558836066
2440,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Single (never married),0.4503253411651517
2441,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Single (never married),0.3921776869678339
2442,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Single (never married),0.3935748451980985
2443,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Married,0.5130503507419825
2444,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Married,0.5146191343739229
2445,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Married,0.5173563414688477
2446,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Widowed and not remarried,0.0773247904506955
2447,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Widowed and not remarried,0.0744213549586078
2448,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Widowed and not remarried,0.0745567638471628
2449,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Divorced and not remarried,0.5741743367623172
2450,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Divorced and not remarried,0.4655956894831371
2451,Slovenia,2015,Male,Bachelor or equivalent,0.0894286474646359,,,Divorced and not remarried,0.4610049595921674
2452,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Single (never married),0.4503253411651517
2453,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Single (never married),0.3921776869678339
2454,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Single (never married),0.3935748451980985
2455,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Married,0.5130503507419825
2456,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Married,0.5146191343739229
2457,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Married,0.5173563414688477
2458,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Widowed and not remarried,0.0773247904506955
2459,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Widowed and not remarried,0.0744213549586078
2460,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Widowed and not remarried,0.0745567638471628
2461,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Divorced and not remarried,0.5741743367623172
2462,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Divorced and not remarried,0.4655956894831371
2463,Slovenia,2015,Male,High school or equivalent,0.2970321239374853,,,Divorced and not remarried,0.4610049595921674
2464,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Single (never married),0.4503253411651517
2465,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Single (never married),0.3921776869678339
2466,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Single (never married),0.3935748451980985
2467,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Married,0.5130503507419825
2468,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Married,0.5146191343739229
2469,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Married,0.5173563414688477
2470,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Widowed and not remarried,0.0773247904506955
2471,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Widowed and not remarried,0.0744213549586078
2472,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Widowed and not remarried,0.0745567638471628
2473,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Divorced and not remarried,0.5741743367623172
2474,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Divorced and not remarried,0.4655956894831371
2475,Slovenia,2015,Male,Middle school or equivalent,0.0924970601013099,,,Divorced and not remarried,0.4610049595921674
2476,Slovenia,2015,Male,No education,0.0010082089705009,,,Single (never married),0.4503253411651517
2477,Slovenia,2015,Male,No education,0.0010082089705009,,,Single (never married),0.3921776869678339
2478,Slovenia,2015,Male,No education,0.0010082089705009,,,Single (never married),0.3935748451980985
2479,Slovenia,2015,Male,No education,0.0010082089705009,,,Married,0.5130503507419825
2480,Slovenia,2015,Male,No education,0.0010082089705009,,,Married,0.5146191343739229
2481,Slovenia,2015,Male,No education,0.0010082089705009,,,Married,0.5173563414688477
2482,Slovenia,2015,Male,No education,0.0010082089705009,,,Widowed and not remarried,0.0773247904506955
2483,Slovenia,2015,Male,No education,0.0010082089705009,,,Widowed and not remarried,0.0744213549586078
2484,Slovenia,2015,Male,No education,0.0010082089705009,,,Widowed and not remarried,0.0745567638471628
2485,Slovenia,2015,Male,No education,0.0010082089705009,,,Divorced and not remarried,0.5741743367623172
2486,Slovenia,2015,Male,No education,0.0010082089705009,,,Divorced and not remarried,0.4655956894831371
2487,Slovenia,2015,Male,No education,0.0010082089705009,,,Divorced and not remarried,0.4610049595921674
2488,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Single (never married),0.4503253411651517
2489,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Single (never married),0.3921776869678339
2490,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Single (never married),0.3935748451980985
2491,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Married,0.5130503507419825
2492,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Married,0.5146191343739229
2493,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Married,0.5173563414688477
2494,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Widowed and not remarried,0.0773247904506955
2495,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Widowed and not remarried,0.0744213549586078
2496,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Widowed and not remarried,0.0745567638471628
2497,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Divorced and not remarried,0.5741743367623172
2498,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Divorced and not remarried,0.4655956894831371
2499,Slovenia,2015,Male,Primary education or less,0.0122662581515372,,,Divorced and not remarried,0.4610049595921674
2500,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Single (never married),0.3695606452562727
2501,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Single (never married),0.3695606452562727
2502,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Married,0.5125567890068473
2503,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Married,0.5125567890068473
2504,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Widowed and not remarried,0.060645841070241
2505,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Widowed and not remarried,0.060645841070241
2506,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Divorced and not remarried,0.4406745362563238
2507,Slovenia,2021,Female,Bachelor or equivalent,0.0698206723141321,,,Divorced and not remarried,0.4406745362563238
2508,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Single (never married),0.3695606452562727
2509,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Single (never married),0.3695606452562727
2510,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Married,0.5125567890068473
2511,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Married,0.5125567890068473
2512,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Widowed and not remarried,0.060645841070241
2513,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Widowed and not remarried,0.060645841070241
2514,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Divorced and not remarried,0.4406745362563238
2515,Slovenia,2021,Female,Doctoral degree or equivalent,0.0095263297168563,,,Divorced and not remarried,0.4406745362563238
2516,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Single (never married),0.3695606452562727
2517,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Single (never married),0.3695606452562727
2518,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Married,0.5125567890068473
2519,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Married,0.5125567890068473
2520,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Widowed and not remarried,0.060645841070241
2521,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Widowed and not remarried,0.060645841070241
2522,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Divorced and not remarried,0.4406745362563238
2523,Slovenia,2021,Female,High school or equivalent,0.223088844301676,,,Divorced and not remarried,0.4406745362563238
2524,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Single (never married),0.3695606452562727
2525,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Single (never married),0.3695606452562727
2526,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Married,0.5125567890068473
2527,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Married,0.5125567890068473
2528,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Widowed and not remarried,0.060645841070241
2529,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Widowed and not remarried,0.060645841070241
2530,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Divorced and not remarried,0.4406745362563238
2531,Slovenia,2021,Female,Master degree or equivalent,0.0667535335738363,,,Divorced and not remarried,0.4406745362563238
2532,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Single (never married),0.3695606452562727
2533,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Single (never married),0.3695606452562727
2534,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Married,0.5125567890068473
2535,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Married,0.5125567890068473
2536,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Widowed and not remarried,0.060645841070241
2537,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Widowed and not remarried,0.060645841070241
2538,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Divorced and not remarried,0.4406745362563238
2539,Slovenia,2021,Female,Middle school or equivalent,0.1141272611355447,,,Divorced and not remarried,0.4406745362563238
2540,Slovenia,2021,Female,No education,0.0011299397179393,,,Single (never married),0.3695606452562727
2541,Slovenia,2021,Female,No education,0.0011299397179393,,,Single (never married),0.3695606452562727
2542,Slovenia,2021,Female,No education,0.0011299397179393,,,Married,0.5125567890068473
2543,Slovenia,2021,Female,No education,0.0011299397179393,,,Married,0.5125567890068473
2544,Slovenia,2021,Female,No education,0.0011299397179393,,,Widowed and not remarried,0.060645841070241
2545,Slovenia,2021,Female,No education,0.0011299397179393,,,Widowed and not remarried,0.060645841070241
2546,Slovenia,2021,Female,No education,0.0011299397179393,,,Divorced and not remarried,0.4406745362563238
2547,Slovenia,2021,Female,No education,0.0011299397179393,,,Divorced and not remarried,0.4406745362563238
2548,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Single (never married),0.3695606452562727
2549,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Single (never married),0.3695606452562727
2550,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Married,0.5125567890068473
2551,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Married,0.5125567890068473
2552,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Widowed and not remarried,0.060645841070241
2553,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Widowed and not remarried,0.060645841070241
2554,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Divorced and not remarried,0.4406745362563238
2555,Slovenia,2021,Female,Primary education or less,0.0151933346955136,,,Divorced and not remarried,0.4406745362563238
2556,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Single (never married),0.4480009781567944
2557,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Single (never married),0.4480009781567944
2558,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Married,0.5407963544001195
2559,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Married,0.5407963544001195
2560,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Widowed and not remarried,0.080323134234649
2561,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Widowed and not remarried,0.080323134234649
2562,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Divorced and not remarried,0.4782552107543276
2563,Slovenia,2021,Male,Bachelor or equivalent,0.0498524490773461,,,Divorced and not remarried,0.4782552107543276
2564,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Single (never married),0.4480009781567944
2565,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Single (never married),0.4480009781567944
2566,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Married,0.5407963544001195
2567,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Married,0.5407963544001195
2568,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Widowed and not remarried,0.080323134234649
2569,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Widowed and not remarried,0.080323134234649
2570,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Divorced and not remarried,0.4782552107543276
2571,Slovenia,2021,Male,Doctoral degree or equivalent,0.0094900421271003,,,Divorced and not remarried,0.4782552107543276
2572,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Single (never married),0.4480009781567944
2573,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Single (never married),0.4480009781567944
2574,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Married,0.5407963544001195
2575,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Married,0.5407963544001195
2576,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Widowed and not remarried,0.080323134234649
2577,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Widowed and not remarried,0.080323134234649
2578,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Divorced and not remarried,0.4782552107543276
2579,Slovenia,2021,Male,High school or equivalent,0.3048699061993718,,,Divorced and not remarried,0.4782552107543276
2580,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Single (never married),0.4480009781567944
2581,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Single (never married),0.4480009781567944
2582,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Married,0.5407963544001195
2583,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Married,0.5407963544001195
2584,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Widowed and not remarried,0.080323134234649
2585,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Widowed and not remarried,0.080323134234649
2586,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Divorced and not remarried,0.4782552107543276
2587,Slovenia,2021,Male,Master degree or equivalent,0.0441882354517469,,,Divorced and not remarried,0.4782552107543276
2588,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Single (never married),0.4480009781567944
2589,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Single (never married),0.4480009781567944
2590,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Married,0.5407963544001195
2591,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Married,0.5407963544001195
2592,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Widowed and not remarried,0.080323134234649
2593,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Widowed and not remarried,0.080323134234649
2594,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Divorced and not remarried,0.4782552107543276
2595,Slovenia,2021,Male,Middle school or equivalent,0.0810039492063066,,,Divorced and not remarried,0.4782552107543276
2596,Slovenia,2021,Male,No education,0.0007815788562821,,,Single (never married),0.4480009781567944
